epoch,truth,pred_v22_base,pred_ruleb_raw,pred_ruleb_core_a,pred_ruleb_core_b,pred_ruleb_core_c,pred_ruleb_core_a_bear,pred_ruleb_core_a_bull,trigger_ruleb_raw,trigger_ruleb_core_a,trigger_ruleb_core_b,trigger_ruleb_core_c,trigger_ruleb_core_a_bear,trigger_ruleb_core_a_bull,override_help_class_ruleb_raw,override_help_class_ruleb_core_a,override_help_class_ruleb_core_b,override_help_class_ruleb_core_c,override_help_class_ruleb_core_a_bear,override_help_class_ruleb_core_a_bull,override_side_class_ruleb_raw,override_side_class_ruleb_core_a,override_side_class_ruleb_core_b,override_side_class_ruleb_core_c,override_side_class_ruleb_core_a_bear,override_side_class_ruleb_core_a_bull,reason_ruleb_raw,reason_ruleb_core_a,reason_ruleb_core_b,reason_ruleb_core_c,reason_ruleb_core_a_bear,reason_ruleb_core_a_bull,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_persist_2of3,ruleb_warn_count_3,fast_alt_3epoch,fs_disagree_count_3,phase_disagree_count_3,polarity_inv_count_3,hinge_flip_count_3,energy_flip_count_3,width_rebound_pattern_3,width_monotonic_collapse_3,osc_core_phase,osc_core_fs,osc_core_fastalt,osc_core_count,osc_core_a,osc_core_b,osc_core_c,oscillation_score_v24,oscillation_warning_v24,fan_width_velocity,fan_energy_total,energy_delta,trigger_reason,trigger_detail
321315,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5505927764461376,0.6312768586204027,2,0,0,0,1,2,2,1,0,3,0,0,1,1,1,3,1,1,1,5,1,-15.965394840488443,1.368653722012823,-0.37295378773342214,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.5506,abs_hinge=0.6313,transition=2"
321316,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2889186309603246,1.0,2,0,0,0,1,3,3,0,0,2,0,0,1,1,1,3,1,1,1,4,1,0.6533621151174884,0.8969992226575414,-0.4716544993552816,osc_core_a|osc_core_b|osc_core_c,"phase3=3,fs3=3,fast_alt=1,core_count=3,slow=0.2889,abs_hinge=1.0000,transition=2"
321316,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.0978615807835012,0.1443744546826615,1,0,0,0,0,3,3,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-2.0732133186247665,0.3000545805152796,-0.5969446421422617,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.0979,abs_hinge=0.1444,transition=1"
321317,Bear,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2013886079039366,0.0117590715606872,1,0,0,0,0,2,2,1,0,1,1,0,1,1,0,2,1,1,0,5,1,17.94456201783032,1.004345824549091,0.7042912440338114,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.2014,abs_hinge=0.0118,transition=1"
321335,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.5187052537130512,1.0,2,1,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,-27.57012173590192,2.7323436934366327,-0.49886319094912324,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=1.5187,abs_hinge=1.0000,transition=2"
321336,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.8483504607265786,0.6260532709901369,2,0,0,1,1,2,2,1,0,1,0,0,1,1,1,3,1,1,1,5,1,-68.43798034265637,1.9452113787247072,-0.7871323147119256,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.8484,abs_hinge=0.6261,transition=2"
321337,Bull,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.0736296366630995,0.085947588204883,1,0,0,1,0,2,2,1,0,2,0,0,1,1,0,2,1,1,0,4,1,101.35101768907045,2.8108171912845137,0.8656058125598065,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.0736,abs_hinge=0.0859,transition=1"
321341,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,,ruleb_raw|side=both|slow=1.9799|abs_hinge=0.2126|transition=1|phase3=2|fs3=1|fast_alt=0|core_count=1,,,,,,1.97990277538338,0.2125949170883987,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,3,1,91.62962656440504,3.212731818457541,2.549237978904784,ruleb_raw,"phase3=2,fs3=1,fast_alt=0,core_count=1,slow=1.9799,abs_hinge=0.2126,transition=1"
321341,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.6472531718991377,0.9408004454258224,2,1,1,2,0,2,2,1,0,2,0,0,1,1,0,2,1,1,0,4,1,-39.51276214735117,3.1262126676083426,-0.08651915084919848,ruleb_raw|osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.6473,abs_hinge=0.9408,transition=2"
321345,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3875988952422631,1.0,2,0,0,0,1,2,2,0,0,3,0,0,1,1,1,3,1,1,1,4,1,25.18324122100603,1.4171940632641054,0.11281941470770085,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.3876,abs_hinge=1.0000,transition=2"
321346,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4412751129948447,0.1802842076849845,0,0,0,0,0,2,2,0,0,3,1,0,1,1,0,2,1,1,0,4,1,-26.677187767490977,1.0251482367166318,-0.39204582654747355,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.4413,abs_hinge=0.1803,transition=0"
321352,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.631632298591285,0.3178425823443532,1,1,0,1,1,2,1,1,0,2,0,0,0,1,1,2,1,0,1,4,1,123.42592954795693,5.160873235090548,3.2787285670638084,ruleb_raw|osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=2.6316,abs_hinge=0.3178,transition=1"
321353,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2937389517628617,1.0,2,0,0,1,1,3,2,1,0,2,0,0,1,1,1,3,1,1,1,5,1,-123.89868621554342,0.7500361997808795,-4.410837035309669,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=3,fast_alt=1,core_count=3,slow=0.2937,abs_hinge=1.0000,transition=2"
321354,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2802319240854558,0.6927119924988823,2,0,0,1,0,3,2,1,0,1,1,0,1,1,0,2,1,1,0,5,1,4.106159317467245,0.6351313303093775,-0.11490486947150202,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.2802,abs_hinge=0.6927,transition=2"
321355,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.9610319870444072,0.0255024819433777,0,0,0,0,0,2,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,-53.238184285888565,2.2223718342374923,1.5872405039281148,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.9610,abs_hinge=0.0255,transition=0"
321362,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5278639210009715,0.4477716056103756,1,0,0,0,0,2,3,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-11.201503117466928,1.3610618790535227,0.5639371666493389,osc_core_a|osc_core_b,"phase3=3,fs3=2,fast_alt=0,core_count=2,slow=0.5279,abs_hinge=0.4478,transition=1"
321363,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1155326658918056,0.0279828480484793,1,0,0,0,0,3,3,0,0,2,1,0,1,1,0,2,1,1,0,4,1,7.606934071838623,0.4714116195682436,-0.8896502594852791,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.1155,abs_hinge=0.0280,transition=1"
321367,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.445926163398326,0.4268444083052337,1,0,0,0,0,3,3,0,0,2,1,0,1,1,0,2,1,1,0,4,1,-20.18517589045223,2.057897861164747,1.5864862415965035,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.4459,abs_hinge=0.4268,transition=1"
321368,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3823138464213116,0.2145323929457498,0,0,0,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,-15.198669128963957,1.2646284085076331,-0.793269452657114,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3823,abs_hinge=0.2145,transition=0"
321371,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,,ruleb_raw|side=both|slow=1.2457|abs_hinge=0.2598|transition=1|phase3=1|fs3=1|fast_alt=1|core_count=1,,,,,,1.2457472309597506,0.2597700865159475,1,1,0,1,1,1,1,1,0,3,1,0,0,0,1,1,0,0,0,4,1,67.7814308473171,2.335890005469992,1.6151390668128447,ruleb_raw,"phase3=1,fs3=1,fast_alt=1,core_count=1,slow=1.2457,abs_hinge=0.2598,transition=1"
321376,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5939321578625822,0.0770411875430228,2,0,0,0,1,2,1,1,0,1,0,0,0,1,1,2,1,0,1,4,1,71.36232512559218,1.3481858801278577,-0.3344086381166562,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.5939,abs_hinge=0.0770,transition=2"
321377,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1451869024494954,0.4150285704069376,1,0,0,0,0,3,2,1,0,0,0,0,1,1,0,2,1,1,0,3,1,-36.99705338633794,0.9545274894917384,-0.3936583906361193,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.1452,abs_hinge=0.4150,transition=1"
321378,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.0373723018074088,0.2087676792113091,0,0,0,0,0,2,2,1,0,1,1,0,1,1,0,2,1,1,0,5,1,6.931148206815124,1.2427358715594892,0.2882083820677508,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.0374,abs_hinge=0.2088,transition=0"
321382,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3060607415263803,1.0,2,0,0,0,0,3,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,2.1252060748811346,0.8693084855203779,0.3898289522057894,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.3061,abs_hinge=1.0000,transition=2"
321383,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6176312601928657,1.0,2,0,0,0,0,3,3,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-10.616600194261991,1.619897086697165,0.750588601176787,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.6176,abs_hinge=1.0000,transition=2"
321384,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2651023650487332,0.2896934885188526,0,0,0,0,0,2,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-4.871208197379019,0.9373980167856644,-0.6824990699115006,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.2651,abs_hinge=0.2897,transition=0"
321385,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2224679775426921,1.0,2,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,24.10432130501431,0.3874059546433273,-0.5499920621423371,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.2225,abs_hinge=1.0000,transition=2"
321389,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2291430486511672,0.7671509698874142,2,0,0,0,1,2,2,1,0,1,0,0,1,1,1,3,1,1,1,5,1,-25.716612427058863,1.8307267207728728,1.0965532816135237,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.2291,abs_hinge=0.7672,transition=2"
321391,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1933215200588165,1.0,2,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,5.359424530543038,0.2835756141430465,-0.8088722135798891,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.1933,abs_hinge=1.0000,transition=2"
321392,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5341448537292308,1.0,2,0,0,0,0,2,2,1,0,2,0,0,1,1,0,2,1,1,0,4,1,-23.89722278327099,1.3665804271859088,-0.034424536550432094,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.5341,abs_hinge=1.0000,transition=2"
321396,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2795799593222909,0.1348792068967578,0,0,0,0,1,1,2,0,0,2,1,0,1,0,1,2,1,0,1,4,1,2.777850347192725,0.629840258961849,-0.7219036368187517,osc_core_a|osc_core_c,"phase3=2,fs3=1,fast_alt=1,core_count=2,slow=0.2796,abs_hinge=0.1349,transition=0"
321397,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.135680125478757,1.0,2,1,0,1,1,2,2,0,0,3,1,0,1,1,1,3,1,1,1,5,1,-19.833523471286757,2.66096883174032,2.031128572778471,ruleb_raw|osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=1.1357,abs_hinge=1.0000,transition=2"
321398,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1809451242315845,1.0,2,0,0,1,0,2,2,0,0,3,1,0,1,1,0,2,1,1,0,4,1,32.4065382645349,0.8186918441879243,-1.8422769875523959,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.1809,abs_hinge=1.0000,transition=2"
321399,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1820217867389146,0.7489580622851946,2,0,0,1,0,3,3,0,0,3,0,0,1,1,0,2,1,1,0,3,1,8.691319085162831,0.9883120391987176,0.16962019501079328,osc_core_a|osc_core_b,"phase3=3,fs3=3,fast_alt=0,core_count=2,slow=0.1820,abs_hinge=0.7490,transition=2"
321400,Bull,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.1807639866456157,0.1184595665145511,0,0,0,0,0,2,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-86.05445348867215,3.077258557501409,2.0889465183026914,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=1.1808,abs_hinge=0.1185,transition=0"
321404,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.0892429595314752,0.4968165317767496,1,1,0,1,1,3,1,1,0,3,1,0,0,1,1,2,1,0,1,5,1,64.92144833887869,1.4669793849025154,-0.17805678196054942,ruleb_raw|osc_core_a|osc_core_c,"phase3=1,fs3=3,fast_alt=1,core_count=2,slow=1.0892,abs_hinge=0.4968,transition=1"
321405,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1181829786637536,0.0980525197739251,1,0,0,1,1,2,2,1,0,2,1,0,1,1,1,3,1,1,1,6,1,-47.76024771333323,0.8634538184960547,-0.6035255664064607,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.1182,abs_hinge=0.0981,transition=1"
321406,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.2309585482616967,1.0,2,1,1,2,0,2,2,1,0,2,0,0,1,1,0,2,1,1,0,4,1,-45.70009799840045,4.481259281577877,3.6178054630818224,ruleb_raw|osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=2.2310,abs_hinge=1.0000,transition=2"
321416,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5445385035473009,0.5362699496054254,2,0,0,0,0,2,2,0,0,3,1,0,1,1,0,2,1,1,0,4,1,26.8702481618966,1.5028319928387646,0.27748021699517267,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.5445,abs_hinge=0.5363,transition=2"
321417,Bear,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.7568667183404614,0.0429683214868442,1,0,0,0,1,2,2,1,0,2,0,0,1,1,1,3,1,1,1,5,1,26.830116239740164,3.4916255378429923,1.9887935450042278,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.7569,abs_hinge=0.0430,transition=1"
321424,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.1527923954981816,1.0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,157.73563683006796,2.6763815701415297,-1.3847119182482857,ruleb_raw,"phase3=0,fs3=0,fast_alt=0,core_count=0,slow=2.1528,abs_hinge=1.0000,transition=1"
321428,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.1584930392782553,0.6776236826107535,2,1,0,1,0,1,2,0,0,3,0,0,1,0,0,1,0,0,0,2,1,55.34029122519132,2.329744022212253,1.1506311931061646,ruleb_raw,"phase3=2,fs3=1,fast_alt=0,core_count=1,slow=1.1585,abs_hinge=0.6776,transition=2"
321428,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5433008618929307,0.5603282144601429,2,0,0,1,0,2,3,0,0,3,0,0,1,1,0,2,1,1,0,3,1,-50.92478130517702,2.1953083094867907,-0.1344357127254625,osc_core_a|osc_core_b,"phase3=3,fs3=2,fast_alt=0,core_count=2,slow=0.5433,abs_hinge=0.5603,transition=2"
321430,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.9553571609794744,0.0644756818001476,0,0,0,1,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,-56.017740957671776,3.2234566107417777,1.028148301254987,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.9554,abs_hinge=0.0645,transition=0"
321441,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3047538732607791,0.5797830936281785,2,0,0,0,0,2,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,52.23136691325635,1.2317748071072856,-1.490449612740122,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3048,abs_hinge=0.5798,transition=2"
321453,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.0949262529265979,0.2325375042218446,1,0,0,0,1,2,3,0,0,2,0,0,1,1,1,3,1,1,1,4,1,1.984091330872616,0.2516098088217404,-0.47747027970581263,osc_core_a|osc_core_b|osc_core_c,"phase3=3,fs3=2,fast_alt=1,core_count=3,slow=0.0949,abs_hinge=0.2325,transition=1"
321455,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2621133113552787,1.0,2,0,0,0,0,2,3,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-5.815315463740262,0.9011753738177504,0.6495655649960099,osc_core_a|osc_core_b,"phase3=3,fs3=2,fast_alt=0,core_count=2,slow=0.2621,abs_hinge=1.0000,transition=2"
321456,Bull,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5566245887366676,0.4032550180251666,1,0,0,0,0,2,2,1,0,1,1,0,1,1,0,2,1,1,0,5,1,76.42791578677134,3.499440421484905,2.5982650476671547,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.5566,abs_hinge=0.4033,transition=1"
